-0.9	-0.183073
-0.8	-0.148599
-0.7	-0.116938
-0.6	-0.0883468
-0.5	-0.0631157
-0.4	-0.0415693
-0.3	-0.0240687
-0.2	-0.0110122
-0.1	-0.002834
-1.38778e-16	8.88178e-16
0.1	-0.00300043
0.2	-0.0123381
0.3	-0.0285124
0.4	-0.0519987
0.5	-0.0832257
0.6	-0.122551
0.7	-0.17024
0.8	-0.226448
0.9	-0.291212
1	-0.364452
