-0.9	-0.361735
-0.8	-0.299405
-0.7	-0.240686
-0.6	-0.186138
-0.5	-0.136449
-0.4	-0.0924704
-0.3	-0.0552689
-0.2	-0.0262018
-0.1	-0.00701734
-1.38778e-16	2.66454e-15
0.1	-0.00817379
0.2	-0.0355833
0.3	-0.0876636
0.4	-0.171678
0.5	-0.297115
0.6	-0.475789
0.7	-0.721214
0.8	-1.04696
0.9	-1.46432
1	-1.98025
1.1	-2.59675
