-0.9	-0.301297
-0.8	-0.247602
-0.7	-0.197492
-0.6	-0.151427
-0.5	-0.109954
-0.4	-0.0737315
-0.3	-0.0435497
-0.2	-0.0203714
-0.1	-0.00537328
-1.38778e-16	6.21725e-15
0.1	-0.00602711
0.2	-0.0256296
0.3	-0.061445
0.4	-0.11661
0.5	-0.194736
0.6	-0.29978
0.7	-0.435779
0.8	-0.606453
0.9	-0.814758
1	-1.06252
1.1	-1.35029
