-1.000000 	 -0.220130 
-0.900000 	 -0.183073 
-0.800000 	 -0.148599 
-0.700000 	 -0.116938 
-0.600000 	 -0.088347 
-0.500000 	 -0.063116 
-0.400000 	 -0.041569 
-0.300000 	 -0.024069 
-0.200000 	 -0.011012 
-0.100000 	 -0.002834 
0.000000 	 0.000000 
0.100000 	 -0.003000 
0.200000 	 -0.012338 
0.300000 	 -0.028512 
0.400000 	 -0.051999 
0.500000 	 -0.083226 
0.600000 	 -0.122551 
0.700000 	 -0.170240 
0.800000 	 -0.226448 
0.900000 	 -0.291212 
1.000000 	 -0.364452 
