-1	-0.466667
-0.9	-0.354442
-0.8	-0.264103
-0.7	-0.191586
-0.6	-0.133894
-0.5	-0.0887446
-0.4	-0.0543651
-0.3	-0.0293448
-0.2	-0.0125429
-0.1	-0.00302157
-1.38778e-16	-5.6173e-33
0.1	-0.00281982
0.2	-0.0109203
0.3	-0.0238192
0.4	-0.0410985
0.5	-0.0623932
0.6	-0.0873822
0.7	-0.115782
0.8	-0.147339
0.9	-0.181828
1	-0.219048
