-1	-0.227283
-0.9	-0.188213
-0.8	-0.152122
-0.7	-0.119211
-0.6	-0.0897025
-0.5	-0.0638426
-0.4	-0.0419039
-0.3	-0.0241952
-0.2	-0.0110518
-0.1	-0.00285401
-1.38778e-16	-5.6173e-33
0.1	-0.0029773
0.2	-0.0123474
0.3	-0.0286859
0.4	-0.0526758
0.5	-0.0850762
0.6	-0.126771
0.7	-0.178764
0.8	-0.242211
0.9	-0.318457
1	-0.40904
