-1	-0.218963
-0.9	-0.182319
-0.8	-0.148142
-0.7	-0.116684
-0.6	-0.0882224
-0.5	-0.0630671
-0.4	-0.0415585
-0.3	-0.0240761
-0.2	-0.0110262
-0.1	-0.00285238
-1.38778e-16	-5.6173e-33
0.1	-0.00297563
0.2	-0.0123135
0.3	-0.0284959
0.4	-0.0520136
0.5	-0.0833295
0.6	-0.12288
0.7	-0.171008
0.8	-0.228032
0.9	-0.294152
1	-0.369522
